unit_id,connection_type,technology,tier,rsp,state_or_territory,geography,is_this_service_impaired,is_this_service_underperforming,gateway_mac,All hour trimmed mean download speed,All hour minimum download speed,All hour maximum download speed,Busy hour trimmed mean download speed,Busy hour minimum download speed,Busy hour maximum download speed,All hour trimmed mean upload speed,All hour minimum upload speed,All hour maximum upload speed,Busy hour trimmed mean upload speed,Busy hour minimum upload speed,Busy hour maximum upload speed,All hour trimmed mean latency,All hour minimum latency,All hour maximum latency,Busy hour trimmed mean latency,Busy hour minimum latency,Busy hour maximum latency,Average daily outages
59419225,NBN,Fibre to the Premises,250/25 Mbps,iiNet,TAS,Major Rural,FALSE,FALSE,78:8xxxxxx,266.04,233.02,269.5,265.21,233.02,269.5,23.64,22.37,23.74,23.65,23.53,23.72,16.52,16.22,17.32,16.5,16.22,17.27,0
2211161,NBN,Fibre to the Node,50/20 Mbps,Aussie Broadband,VIC,Urban,FALSE,FALSE,e0:2xxxxxx,53.26,41.23,54.29,52.84,46.11,54.29,18.92,17.49,19.13,18.93,18.7,19.13,8.51,5.43,14.66,8.48,5.43,10.09,0.1
4114265,NBN fixed wireless,Fixed Wireless,Fixed Wireless Plus 100/20,,TAS,Remote,FALSE,FALSE,9e:0xxxxxx,105.99,11.55,145.63,86.41,11.55,130.82,15.03,4.65,19.61,12.42,8.43,15.87,44.59,40.84,90.31,51.16,41.81,90.31,1.68
110762844,NBN,Fibre to the Premises,100/20 Mbps,Exetel,NT + SA,Urban,FALSE,FALSE,24:2xxxxxx,107.18,17.59,108.8,105.53,17.59,108.74,18.08,15.21,18.24,18.02,15.21,18.21,10.56,10.46,12.13,10.57,10.46,12.13,0
106456157,NBN very high speed services,Hybrid Fibre Coaxial,500-990/50 Mbps,Other RSPs,NT + SA,Urban,FALSE,FALSE,9e:0xxxxxx,916.16,761.72,938.66,908.45,761.72,936.9,47.06,45.59,47.27,47.1,46.92,47.27,17.09,16.75,74.02,17.19,16.9,18.2,0
2203231,NBN,Fibre to the Premises,100/20 Mbps,Optus,TAS,Major Rural,FALSE,FALSE,74:8xxxxxx,108.68,79.09,110.97,108.6,101.91,109.9,18.94,18.53,19.02,18.91,18.53,18.99,12.37,10.56,20.82,12.27,10.56,12.54,0
61545057,NBN very high speed services,Fibre to the Premises,500-990/50 Mbps,Launtel,TAS,Urban,FALSE,FALSE,a2:0xxxxxx,805.75,20.56,925.44,720.73,30.27,924.17,45.66,41.71,46,45.6,43.62,45.97,9.41,9.16,35.5,9.63,9.17,22.74,0.74
45564773,NBN,Hybrid Fibre Coaxial,100/20 Mbps,Superloop,VIC,Urban,FALSE,FALSE,a4:9xxxxxx,93.9,89.97,94.3,93.98,92.72,94.12,18.91,17.48,19.04,18.91,18.51,19.04,8.17,7.72,44.51,8.18,7.91,8.6,0
2512741,NBN,Fibre to the Premises,25/5 Mbps,Telstra,NT + SA,Urban,FALSE,FALSE,c4:exxxxxx,27.25,5.2,27.52,27.17,24.24,27.49,4.74,4.68,4.82,4.73,4.68,4.8,11.36,10.03,13.98,11.31,10.03,12.39,0
24028773,NBN,Fibre to the Curb,50/20 Mbps,TPG,VIC,Urban,FALSE,FALSE,94:2xxxxxx,53.53,39,53.9,53.07,39,53.75,18.81,17.4,18.91,18.8,18.23,18.89,5.13,5.03,9.83,5.23,5.03,9.83,0.06
2219365,NBN,Fibre to the Premises,50/20 Mbps,Aussie Broadband,NT + SA,Urban,FALSE,FALSE,c0:0xxxxxx,53.12,38.27,54.66,52.96,44.69,54.27,18.93,18.2,19.05,18.94,18.78,19.05,12.28,11.44,29.13,12.56,11.44,26.76,0
2203239,NBN,Fibre to the Node,100/20 Mbps,Other RSPs,TAS,Urban,FALSE,FALSE,cc:4xxxxxx,91.1,32.81,93.46,88.66,60.73,93.25,18.84,18.61,18.9,18.85,18.72,18.9,17.49,14.62,18.74,17.35,14.63,18.34,0
1188457,NBN,Fibre to the Node,50/20 Mbps,Aussie Broadband,VIC,Urban,FALSE,FALSE,d0:dxxxxxx,50.82,41.68,52.95,51.35,48.66,52.61,18.96,18.69,19.23,18.96,18.85,19,9.06,5.77,9.81,8.75,5.77,9.53,0.1
56962921,NBN fixed wireless,Fixed Wireless,25/5 Mbps,,VIC,Minor Rural,FALSE,FALSE,d8:4xxxxxx,26.47,8.61,26.84,26.1,8.61,26.82,4.72,4.39,4.79,4.72,4.48,4.78,37.72,34.34,70.16,37.66,34.39,38.65,0
6986601,NBN very high speed services,Hybrid Fibre Coaxial,500-990/50 Mbps,Aussie Broadband,VIC,Urban,FALSE,FALSE,6a:dxxxxxx,919,143.01,939.07,911.52,680.59,939.04,47.05,20.36,47.49,47.23,45.9,47.49,9.2,7.8,19.17,9.24,8.3,10.4,0.03
24028777,NBN very high speed services,Fibre to the Premises,500-990/50 Mbps,Superloop,VIC,Urban,FALSE,TRUE,bc:bxxxxxx,542.7,211.63,644.27,544.6,211.63,632.94,44.29,35.94,47.45,43.76,37.47,47.41,2.66,2.21,3.73,2.66,2.21,3.66,0
59419241,NBN very high speed services,Fibre to the Premises,500-990/50 Mbps,Launtel,TAS,Urban,FALSE,TRUE,08:5xxxxxx,351.66,156.76,490.62,357.58,193.78,487.39,45.41,42.65,46.14,45.38,43.75,45.87,14.86,13.13,17.06,14.97,13.29,16.57,0
73856617,NBN,Fibre to the Premises,250/25 Mbps,Leaptel,VIC,Urban,FALSE,FALSE,08:bxxxxxx,263.53,176.14,267.76,261.54,220.98,267.16,23.73,23.09,23.86,23.67,23.13,23.84,3.54,3.29,14.94,4.35,3.39,14.94,0
1194603,NBN,Hybrid Fibre Coaxial,250/25 Mbps,Telstra,VIC,Urban,FALSE,FALSE,d4:3xxxxxx,272.54,259.65,276.2,272.25,259.65,273.12,23.5,23.01,23.76,23.48,23.01,23.59,7.84,7.76,8.07,7.84,7.76,8.07,0
4406637,NBN,Fibre to the Node,100/20 Mbps,iiNet,VIC,Urban,FALSE,FALSE,1c:exxxxxx,105.45,73.01,108.15,104.43,77.68,107.71,18.79,18.04,19.04,18.72,18.04,18.88,15.23,12.85,34.98,15.24,12.88,20.39,0.03
38616941,NBN very high speed services,Hybrid Fibre Coaxial,500-990/50 Mbps,Superloop,VIC,Urban,FALSE,FALSE,3c:7xxxxxx,927.24,744.97,941.62,928.7,898.55,941.51,47.41,37.78,48.04,47.4,47.01,47.55,8.26,8.01,9.32,8.27,8.12,8.61,0
124438637,Non-NBN fixed line services,Fibre to the Premises,100/20 Mbps,,VIC,,FALSE,FALSE,14:5xxxxxx,94.36,69.35,95.18,93.59,69.35,94.94,18.43,17.25,18.54,18.37,17.25,18.52,2.96,2.78,4.56,2.99,2.78,4.42,0
2211183,NBN,Hybrid Fibre Coaxial,100/20 Mbps,Superloop,VIC,Urban,FALSE,FALSE,28:8xxxxxx,108.27,95.55,110.1,107.69,95.55,109.1,18.94,18.54,19.02,18.91,18.54,19.02,8.06,7.85,8.78,8.07,7.85,8.78,0.03
96156273,NBN,Fibre to the Premises,100/20 Mbps,Superloop,VIC,Urban,FALSE,FALSE,30:3xxxxxx,107.08,69.02,108.67,106.82,97,108.64,18.86,17.2,19.01,18.86,18.65,18.97,6.54,6.44,7.42,6.53,6.47,6.62,0
1195121,NBN,Fibre to the Premises,100/40 Mbps,Superloop,VIC,Urban,FALSE,FALSE,b0:1xxxxxx,86.92,8.55,108.93,88.53,9.23,108.93,31.33,3.76,37.99,31.83,3.76,37.97,2.46,2.32,6.82,2.53,2.33,6.82,0
103959665,NBN,Fibre to the Curb,100/40 Mbps,Superloop,VIC,Urban,FALSE,FALSE,9c:5xxxxxx,82.51,60.24,84.75,82.36,66.3,84.75,31.06,26.52,31.69,31.06,28.86,31.56,5.76,5.49,8.62,5.88,5.55,7.25,0.03
106456177,NBN,Fibre to the Premises,250/25 Mbps,Exetel,VIC,Urban,FALSE,FALSE,a4:fxxxxxx,271.18,257.62,272.95,270.75,257.62,272.92,23.67,22.15,23.83,23.67,23.45,23.8,1.98,1.91,2.31,1.97,1.93,2.13,0
97184369,NBN fixed wireless,Fixed Wireless,Fixed Wireless Plus 100/20,,NT + SA,Remote,FALSE,FALSE,a4:9xxxxxx,96.36,23.31,146.08,95.01,26.11,146.08,10.51,3.8,18.24,9.94,3.8,16.91,42.77,39.73,108.14,42.97,42.05,45.21,0
2512757,NBN,Fibre to the Premises,50/20 Mbps,Superloop,VIC,Urban,FALSE,FALSE,10:1xxxxxx,53.81,37.46,54.68,53.41,39.85,54.48,18.91,17.32,19,18.87,17.91,18.99,2.29,2.13,19.37,2.91,2.13,19.37,0
106456181,NBN,Fibre to the Premises,100/40 Mbps,Superloop,VIC,Urban,FALSE,FALSE,50:2xxxxxx,105.03,89.9,108.13,104.36,90.73,107.88,36.81,32.61,37.26,36.7,32.61,37.26,1.8,1.69,3.89,1.76,1.69,2,0
57725557,NBN,Hybrid Fibre Coaxial,100/20 Mbps,Other RSPs,VIC,Urban,FALSE,FALSE,70:3xxxxxx,95.11,12.81,107.46,94.74,41.99,107.46,18.25,4.47,18.98,17.83,4.47,18.95,11.96,9.48,267.1,17.14,10.48,267.1,0
23486841,NBN,Fibre to the Node,50/20 Mbps,Dodo & iPrimus,VIC,Urban,TRUE,FALSE,84:4xxxxxx,40.96,22.02,43.64,40.81,25.38,43.64,8.5,6.09,9.8,8.47,7.4,9.31,12.65,8.38,44.15,13.06,9.31,35.24,0.13
104511097,NBN very high speed services,Hybrid Fibre Coaxial,500-990/50 Mbps,Superloop,VIC,Urban,FALSE,FALSE,70:axxxxxx,934.33,870.02,939.1,931.64,870.02,939.01,47.27,45.75,47.5,47.29,46.81,47.46,8.12,7.7,10.73,7.99,7.7,8.89,0.06
1028732,NBN,Fibre to the Node,100/20 Mbps,Dodo & iPrimus,VIC,Minor Rural,FALSE,FALSE,60:1xxxxxx,99.55,4.05,106.75,96.84,19.79,106.49,18.73,16.98,19.05,18.66,18.22,18.87,15.32,12.55,30.34,15.44,12.58,17.91,0
48464253,NBN,Fibre to the Node,100/20 Mbps,Aussie Broadband,VIC,Urban,FALSE,FALSE,a0:3xxxxxx,103.37,82.15,108.69,103.41,83.78,108.69,18.97,18.46,19.24,18.96,18.76,19.01,10.47,7.38,12.46,10.37,7.39,12.42,0
2992253,NBN very high speed services,Fibre to the Premises,500-990/50 Mbps,Other RSPs,NT + SA,Urban,FALSE,FALSE,b0:5xxxxxx,884.23,564.55,936.14,883.65,734.45,936.09,46.4,42.15,46.72,46.41,46.04,46.67,64.56,42.53,90.74,64.43,42.56,90.74,0
104511101,NBN,Fibre to the Node,50/20 Mbps,Aussie Broadband,NT + SA,Urban,FALSE,FALSE,18:fxxxxxx,53.72,44.35,54.33,53.26,44.35,54.3,18.95,18.38,19.05,18.95,18.62,19.02,18.98,15.97,41.88,18.99,17.35,20,0
1188479,NBN,Fibre to the Premises,50/20 Mbps,Optus,VIC,Urban,FALSE,FALSE,84:9xxxxxx,53.19,38.03,55.41,52.35,39.67,54.8,18.98,16.86,19.29,18.95,18.26,19.26,3.84,3.04,8.59,4.09,3.04,7.62,0
2210943,NBN,Fibre to the Premises,100/40 Mbps,Exetel,VIC,Urban,FALSE,FALSE,24:4xxxxxx,108.6,91.99,109.09,108.57,105.18,108.92,37.64,35.92,37.77,37.64,37.31,37.73,2.66,2.56,2.78,2.64,2.57,2.71,0
111768960,NBN,Fibre to the Premises,100/20 Mbps,Optus,VIC,Urban,FALSE,FALSE,f8:1xxxxxx,94.51,59.14,107.69,91.69,59.14,107.69,18.29,7.81,18.71,18.44,17.27,18.64,4.37,4.09,5.67,4.33,4.09,5.27,0
2565249,NBN,Fibre to the Premises,50/20 Mbps,Aussie Broadband,NT + SA,Urban,FALSE,FALSE,9c:cxxxxxx,53.85,45.35,55,53.85,48.05,55,18.95,18.52,19.08,18.95,18.83,19.08,42.21,42.07,65.81,42.18,42.07,42.29,0.06
26490241,NBN fixed wireless,Fixed Wireless,Fixed Wireless Plus 100/20,,NT + SA,Remote,FALSE,FALSE,3c:3xxxxxx,88.04,44.59,94.1,85.97,44.59,94.1,9.66,6.01,11.58,9.23,6.52,11.12,41.43,37.75,64.41,41.17,40.11,42.66,0
106454145,NBN,Fibre to the Premises,250/25 Mbps,Exetel,VIC,Urban,FALSE,FALSE,d8:bxxxxxx,270.44,237.02,272.16,270.61,249.43,272.06,23.58,22.08,23.79,23.55,23.11,23.67,1.91,1.81,2.88,1.88,1.81,1.93,0
39485825,NBN very high speed services,Hybrid Fibre Coaxial,500-990/50 Mbps,Other RSPs,VIC,Urban,FALSE,FALSE,24:4xxxxxx,939.85,910.78,944.22,938.22,910.78,944.22,47.39,46.97,47.54,47.38,47.16,47.48,12.02,11.74,12.88,12.06,11.77,12.75,0.26
110846850,Non-NBN fixed line services,Fibre to the Premises,100/40 Mbps,,NT + SA,,FALSE,FALSE,e8:6xxxxxx,93.42,38.38,94.87,93.26,84.66,93.62,38.76,37.73,39.14,38.76,37.73,39.14,11.4,11.31,133.95,11.42,11.31,15.19,0
116680578,NBN,Fibre to the Premises,250/25 Mbps,Exetel,VIC,Urban,FALSE,FALSE,cc:2xxxxxx,271.35,252.27,272.37,270.97,252.27,272.03,23.58,22.02,23.74,23.51,22.02,23.73,2.43,2.39,2.46,2.41,2.39,2.43,28
134674306,NBN very high speed services,Fibre to the Premises,500-990/50 Mbps,Leaptel,VIC,Urban,FALSE,FALSE,34:9xxxxxx,933.29,728.04,934.64,933.53,915.59,934.64,47.3,45.23,47.56,47.27,46.56,47.45,1.81,1.59,3,1.77,1.65,2.09,0
134674307,NBN,Hybrid Fibre Coaxial,100/40 Mbps,Leaptel,VIC,Urban,FALSE,FALSE,5c:exxxxxx,106.37,91.01,109.26,106.11,94.41,109.21,37.87,35.57,37.99,37.88,36.92,37.98,8.4,8.14,10.9,8.43,8.14,9.87,1.68
124438660,NBN,Fibre to the Node,50/20 Mbps,Leaptel,NT + SA,Urban,FALSE,FALSE,ac:8xxxxxx,54.15,47.13,54.53,53.98,47.37,54.49,18.85,18.65,19.09,18.85,18.73,18.9,17.82,14.79,18.47,17.88,16.3,18.47,0
134674308,NBN very high speed services,Fibre to the Premises,500-990/50 Mbps,Leaptel,VIC,Urban,FALSE,FALSE,14:9xxxxxx,926.39,462.32,935.46,914.57,462.32,935.11,47.4,46.63,47.51,47.38,47.2,47.46,2.21,2.03,2.89,2.19,2.03,2.89,0.1
4329605,NBN very high speed services,Fibre to the Premises,500-990/50 Mbps,Leaptel,VIC,Urban,FALSE,FALSE,62:2xxxxxx,914.67,330.93,934.5,908.76,330.93,934.4,47.08,36.03,47.56,46.47,36.03,47.44,3.96,3.8,4.86,3.94,3.82,4.2,4.74
127446151,NBN very high speed services,Hybrid Fibre Coaxial,500-990/50 Mbps,Superloop,VIC,Urban,FALSE,FALSE,d4:9xxxxxx,939.84,930.25,941.32,939.07,934.4,941.27,47.42,47.2,47.51,47.4,47.29,47.46,7.62,7.48,8.55,7.72,7.54,8.55,0.03
55187081,NBN very high speed services,Hybrid Fibre Coaxial,500-990/50 Mbps,Aussie Broadband,VIC,Urban,FALSE,FALSE,b0:9xxxxxx,875.48,825.45,907.45,875.48,835.96,907.45,47.41,46.26,47.53,47.42,47.27,47.52,8,7.84,8.47,8.01,7.84,8.22,0
81885833,NBN,Hybrid Fibre Coaxial,100/40 Mbps,Dodo & iPrimus,VIC,Urban,FALSE,FALSE,c0:5xxxxxx,107.01,72.71,108.41,106.62,72.71,107.48,37.69,35.45,37.79,37.69,37.57,37.77,8.35,8.17,10.02,8.36,8.21,9.41,0.03
24329101,NBN,Fibre to the Premises,100/20 Mbps,Superloop,NT + SA,Urban,FALSE,FALSE,74:bxxxxxx,107.23,91.93,110.05,106.62,92.64,108.91,18.93,17.99,19.03,18.9,17.99,18.98,13,12.81,15.6,13.02,12.81,14.63,0
128521359,NBN Satellite Services,Satellite,50/10 Mbps,,NSW,Major Rural,FALSE,FALSE,14:exxxxxx,51.06,19.02,55.72,48.84,27.59,54.89,9.7,4.91,10.47,9.34,7.77,10.08,619.43,579.25,639.69,619.26,582.84,639.69,0
1196431,NBN,Fibre to the Premises,250/25 Mbps,iiNet,VIC,Urban,FALSE,FALSE,a4:9xxxxxx,270.8,247.48,272.06,270.29,247.48,272.06,23.55,22.63,24.3,23.54,22.75,23.94,2.17,2.09,2.31,2.15,2.1,2.26,0
2219407,NBN,Fibre to the Premises,100/40 Mbps,Superloop,NT + SA,Urban,FALSE,FALSE,d8:4xxxxxx,107.58,78.58,109.74,106.13,78.58,108.68,37.89,18.84,37.99,37.78,35.32,37.99,11.17,10.77,19.6,11.59,10.77,19.6,0
24028817,NBN,Hybrid Fibre Coaxial,100/20 Mbps,Telstra,VIC,Urban,FALSE,FALSE,a4:9xxxxxx,103.12,13.28,109.94,100.76,14.18,109.31,17,4.28,19.09,15.95,4.28,18.9,10.24,8.27,73.3,10.81,8.3,53.68,0
104511121,NBN,Hybrid Fibre Coaxial,50/20 Mbps,Telstra,VIC,Urban,FALSE,FALSE,10:0xxxxxx,54.49,48.12,54.89,54.47,51.23,54.66,18.95,18.54,19.01,18.95,18.64,19.01,8.53,8.35,9.55,8.53,8.35,9.55,0
57725841,Non-NBN fixed line services,Fibre to the Premises,100/40 Mbps,,VIC,,FALSE,FALSE,c8:7xxxxxx,111.46,86.36,112.79,109.96,86.36,112.49,36.84,34.86,37.1,36.79,36.63,36.89,4.8,4.55,7.16,4.87,4.55,7.16,0
124770449,NBN,Fibre to the Curb,100/20 Mbps,Leaptel,VIC,Urban,FALSE,FALSE,1c:bxxxxxx,105.63,84.01,106.7,105.12,84.01,106.66,17.97,16.34,18.1,17.97,17.72,18.1,4.81,4.67,6.13,4.81,4.67,6.13,0.06
127789201,NBN very high speed services,Hybrid Fibre Coaxial,500-990/50 Mbps,Other RSPs,VIC,Urban,FALSE,FALSE,d8:bxxxxxx,791.69,541.11,890.37,788.44,554.85,890.37,46.53,8.97,47.22,46.8,43.92,47.19,8.56,8.09,79.83,8.61,8.09,12.62,0
134674321,NBN very high speed services,Hybrid Fibre Coaxial,500-990/50 Mbps,Leaptel,NT + SA,Urban,FALSE,FALSE,d4:3xxxxxx,926.94,798.21,935.03,926.28,843.71,934.91,18.61,11.65,19.09,18.7,18.28,18.87,18.28,17.87,20.09,18.45,17.87,20.09,0.03
127446162,NBN fixed wireless,Fixed Wireless,Fixed Wireless Home Fast 250/20,,VIC,Remote,FALSE,FALSE,f4:9xxxxxx,264.81,143.99,304.26,256.61,163.47,287.27,14.47,9.38,18.54,13.16,9.38,15.99,46.5,44.71,49.77,46.81,45.38,49.77,0
134533267,NBN,Fibre to the Premises,250/100 Mbps,Leaptel,VIC,Urban,FALSE,FALSE,14:exxxxxx,264.69,208.22,266.69,262.57,223.48,266.54,94.84,94.53,95.09,94.8,94.53,95.09,3.18,3.02,3.67,3.15,3.02,3.3,0
28131221,NBN,Hybrid Fibre Coaxial,100/20 Mbps,TPG,VIC,Urban,FALSE,FALSE,38:9xxxxxx,107.1,89.94,108.55,107.25,99.69,108.1,18.8,18.26,18.91,18.79,18.36,18.89,8.6,8.39,9.69,8.6,8.4,9.68,0
127446165,NBN,Fibre to the Premises,250/25 Mbps,Leaptel,VIC,Urban,FALSE,FALSE,d8:4xxxxxx,261.55,88.19,267.95,254.44,109.96,267.05,23.57,20.11,23.89,23.38,20.81,23.86,3.01,2.66,35.28,3.91,2.66,28.27,0
112480920,NBN,Fibre to the Node,100/20 Mbps,Aussie Broadband,NT + SA,Urban,FALSE,FALSE,b0:fxxxxxx,99.9,76.48,102.35,99.16,76.48,102.17,18.78,11.91,19.21,18.86,17.78,19.18,71.1,60.29,138.62,67.51,62.23,138.06,0
81885849,NBN very high speed services,Fibre to the Premises,500-990/50 Mbps,Leaptel,TAS,Urban,FALSE,FALSE,04:4xxxxxx,864.05,462.29,935.5,886.85,489.71,934.88,47.33,46.3,47.47,47.25,46.72,47.47,12.21,11.95,13.22,12.28,12,12.64,0
48464537,NBN,Fibre to the Premises,100/20 Mbps,Exetel,NT + SA,Urban,FALSE,FALSE,00:exxxxxx,93.76,33.59,97.92,91.97,64.32,97.88,18.04,13.72,18.66,18.01,13.9,18.63,10.88,10.74,11.06,10.85,10.75,11.03,0
44732057,NBN fixed wireless,Fixed Wireless,Fixed Wireless Plus 100/20,,VIC,Urban,FALSE,FALSE,50:dxxxxxx,68.85,12.35,95.38,51.62,12.35,93.13,5.56,1.07,18.68,4.47,1.18,11.89,40.02,36.06,499.2,40.49,36.76,47.88,0.06
2992281,NBN,Fibre to the Node,100/20 Mbps,Other RSPs,VIC,Urban,FALSE,FALSE,3c:5xxxxxx,106.81,41.61,109.58,105.05,41.61,109.45,18.88,17.74,19.03,18.81,17.74,18.98,8.88,5.74,10.13,8.74,5.76,9.9,0.1
134533273,NBN fixed wireless,Fixed Wireless,Fixed Wireless Home Fast 250/20,,VIC,Remote,FALSE,TRUE,14:4xxxxxx,105.65,53.35,118.7,102.37,60.98,116.17,12.74,5.59,20.72,11.09,5.59,15.99,44.63,33.01,164.72,45.39,35.07,74.34,0.1
117176474,NBN,Fibre to the Node,25/5 Mbps,Dodo & iPrimus,NT + SA,Urban,FALSE,FALSE,8c:1xxxxxx,26.34,21.91,26.56,26.26,21.91,26.56,4.71,4.64,4.78,4.7,4.65,4.74,25.46,19.83,26.91,25.61,23.32,26.59,0
1188507,NBN,Fibre to the Premises,100/20 Mbps,TPG,VIC,Urban,FALSE,FALSE,50:cxxxxxx,107.32,72.96,108.12,107.46,93.75,108.02,18.83,18.26,18.9,18.83,18.6,18.88,4.53,4.39,5.6,4.48,4.39,4.95,0
1196443,NBN,Fibre to the Node,100/40 Mbps,Optus,VIC,Urban,TRUE,TRUE,88:axxxxxx,59.32,7.26,64.47,57.7,7.26,63.83,18.75,5.18,19.86,18.76,16.05,19.79,11.47,8.61,59.86,12.07,8.78,59.86,0.03
81801629,NBN,Hybrid Fibre Coaxial,50/20 Mbps,Telstra,VIC,Urban,FALSE,FALSE,bc:3xxxxxx,54.48,40.4,55.31,54.22,40.4,55.31,18.78,7.73,18.86,18.42,7.73,18.86,9.99,9.83,13.37,10.04,9.84,13.37,0
29843357,NBN,Fibre to the Curb,100/20 Mbps,iiNet,VIC,Urban,FALSE,FALSE,6a:dxxxxxx,105.52,3.27,108.6,107.87,105.95,108.45,18.82,17.42,18.97,18.87,18.53,18.95,5,4.78,14.43,4.95,4.79,5.46,0
39485853,NBN,Fibre to the Curb,100/20 Mbps,Vodafone,VIC,Urban,FALSE,FALSE,20:bxxxxxx,93.03,70.05,93.17,92.32,70.05,93.17,18.67,17.91,18.72,18.63,17.91,18.72,4.56,4.35,4.98,4.56,4.35,4.98,0
48666781,NBN very high speed services,Fibre to the Premises,500-990/50 Mbps,Launtel,TAS,Urban,FALSE,FALSE,c8:7xxxxxx,770.24,28.11,925.51,668.93,39.11,924.24,45.73,24.41,45.98,45.7,44.44,45.95,9.96,9.66,82.54,11.16,9.73,82.34,0
24028829,NBN,Fibre to the Node,50/20 Mbps,Aussie Broadband,VIC,Urban,TRUE,FALSE,00:exxxxxx,38.1,8.26,40.07,37.72,21.34,40.07,4.86,3.48,6.59,4.85,3.49,6.4,10.87,7.21,209.16,11.58,8.85,57.07,0
1028766,NBN,Fibre to the Premises,100/40 Mbps,TPG,VIC,Urban,FALSE,FALSE,76:axxxxxx,94.34,90.39,94.78,94.34,92.32,94.71,37.64,35.61,37.77,37.69,37.47,37.75,4.77,4.65,5.51,4.74,4.65,4.97,0
1347743,NBN,Hybrid Fibre Coaxial,50/20 Mbps,Dodo & iPrimus,VIC,Urban,FALSE,FALSE,28:dxxxxxx,51.98,26.23,53.5,50.77,36.02,53.48,18.76,16.15,18.91,18.68,16.87,18.9,8.18,7.76,12.67,8.58,7.88,12.67,0
124770464,NBN very high speed services,Fibre to the Premises,500-990/50 Mbps,Superloop,VIC,Urban,FALSE,FALSE,c8:9xxxxxx,935.96,909.05,938.1,933.48,909.05,937.78,47.4,46.99,47.51,47.39,47.22,47.46,2.13,1.97,2.38,2.15,1.97,2.38,0
2565281,NBN,Fibre to the Premises,100/20 Mbps,iiNet,TAS,Urban,FALSE,FALSE,f0:0xxxxxx,107.11,91.08,107.72,107.07,99.99,107.48,16.71,16.26,16.95,16.72,16.37,16.94,14.12,14.05,14.99,14.09,14.06,14.46,0.03
123218337,NBN,Hybrid Fibre Coaxial,50/20 Mbps,Dodo & iPrimus,VIC,Urban,FALSE,FALSE,54:axxxxxx,52.63,34.81,54.09,52.36,35.98,53.96,18.74,16.93,18.85,18.71,17.06,18.85,8.7,8.17,14.79,8.98,8.38,14.79,0
134533282,NBN,Hybrid Fibre Coaxial,250/25 Mbps,Leaptel,VIC,Urban,FALSE,FALSE,60:8xxxxxx,264.4,216.27,267.52,262.86,216.27,267.52,23.75,22.83,23.91,23.72,23.38,23.86,8.31,8.07,9.27,8.46,8.07,9.25,0
1028772,NBN,Fibre to the Node,50/20 Mbps,Optus,VIC,Urban,FALSE,FALSE,8c:1xxxxxx,54.18,38.53,55.59,53.41,38.53,54.61,19.04,16.97,19.41,19.06,18.75,19.13,10.31,6.81,11.31,10.22,6.82,11.18,0.06
48666789,NBN,Fibre to the Premises,100/20 Mbps,Other RSPs,VIC,Urban,FALSE,FALSE,08:bxxxxxx,95.51,70.06,97.81,94.43,70.06,97.81,18.84,17.47,18.91,18.81,17.47,18.9,5.56,5.44,8.62,5.63,5.48,6.07,0
59812517,NBN fixed wireless,Fixed Wireless,Fixed Wireless Plus 100/20,,TAS,Remote,FALSE,FALSE,00:1xxxxxx,138.17,100.75,146.28,136.37,108.36,143.96,22.96,15.83,24.14,22.6,19.58,24,42.09,39.66,58.11,41.8,41.05,42.76,0
2211237,NBN very high speed services,Fibre to the Premises,500-990/50 Mbps,Launtel,TAS,Urban,FALSE,FALSE,3c:7xxxxxx,910.97,363.61,924.99,910.85,738.43,922.72,45.7,44.73,45.93,45.54,44.95,45.82,14.87,13.73,28.29,14.96,13.9,17.13,0
128670374,NBN,Fibre to the Premises,100/40 Mbps,Exetel,NT + SA,Urban,FALSE,FALSE,40:exxxxxx,92.19,42.43,94.55,92.85,78.29,94.38,37.64,25.42,37.99,37.64,36.99,37.97,12.54,11.41,446.92,11.61,11.41,11.96,0
2992295,NBN,Fibre to the Premises,50/20 Mbps,TPG,NT + SA,Urban,FALSE,FALSE,98:4xxxxxx,53.22,41.19,53.74,52.8,41.19,53.74,18.82,18.27,19.1,18.82,18.45,19.02,62.88,44.07,87.37,62.56,44.09,85.79,0.06
112915368,NBN very high speed services,Fibre to the Premises,500-990/50 Mbps,Superloop,VIC,Urban,FALSE,FALSE,3c:3xxxxxx,915.72,141.89,934.54,922.21,828.23,934.54,47.25,45.15,47.52,47.14,45.61,47.45,1.89,1.78,6.68,1.85,1.79,2.08,0.03
24028841,NBN very high speed services,Hybrid Fibre Coaxial,500-990/50 Mbps,Leaptel,VIC,Urban,FALSE,FALSE,9e:0xxxxxx,931.53,876.03,935.35,930.84,904.75,934.93,47.36,45.43,47.56,47.31,46.64,47.56,8.99,8.72,10.15,9.03,8.73,9.8,0
132234153,NBN very high speed services,Fibre to the Premises,500-990/50 Mbps,Leaptel,NT + SA,Urban,FALSE,FALSE,6a:dxxxxxx,729.77,6.28,935.34,737.65,9.68,934.64,42.41,3.99,47.29,42.52,21.52,47.26,10.73,10.53,18.63,10.8,10.53,13.69,0.16
31273133,NBN,Hybrid Fibre Coaxial,25/5 Mbps,Vodafone,VIC,Urban,FALSE,FALSE,f8:cxxxxxx,26.47,25.1,26.61,26.46,25.73,26.6,3.62,3.42,4.66,3.61,3.48,4.41,8.6,8.49,9.6,8.58,8.5,8.74,0
